external_factor_name,scenario_id,scenario_group,candidate_name,dataset,snapshot_count,residual_energy_ratio_mean,residual_energy_ratio_p90,residual_energy_ratio_max,external_score_displacement_mean,external_gt_velocity_mean,external_gt_curvature_mean,auto_audit_flag_rate,residual_exceed_rate,mahalanobis_exceed_rate,score_range_exceed_rate
external_constraint_pressure,fit_single_external_constraint_pressure_0.25,single_sustained_factor,sqrt_static_pca_15_external_envelope,fit_external,39,0.00732756659174644,0.018714020385613143,0.025149265567681513,0.1729892498983848,0.025681060620915918,0.001879477546028734,0.0,0.0,0.0,0.0
external_constraint_pressure,fit_single_external_constraint_pressure_0.50,single_sustained_factor,sqrt_static_pca_15_external_envelope,fit_external,39,0.011186732869473711,0.028309274686637093,0.0396190098503372,0.17356398492908356,0.02591281554477199,0.001891174292633999,0.0,0.0,0.0,0.0
external_constraint_pressure,fit_single_external_constraint_pressure_0.75,single_sustained_factor,sqrt_static_pca_15_external_envelope,fit_external,39,0.017417375909592022,0.04147211014808372,0.05888474933644585,0.17453255918321586,0.02619021561844022,0.0018962776010558995,0.07692307692307693,0.07692307692307693,0.0,0.0
external_constraint_pressure,fit_single_external_constraint_pressure_1.00,single_sustained_factor,sqrt_static_pca_15_external_envelope,fit_external,39,0.024418624292571616,0.05621794436512292,0.07800384905293417,0.1757377197776926,0.026483135310262876,0.0018987928468384041,0.23076923076923078,0.23076923076923078,0.0,0.0
external_shock,fit_pulse_external_shock_t4,pulse_factor,sqrt_static_pca_15_external_envelope,fit_external,39,0.009274370461585774,0.01785657368021675,0.02783545130146865,0.17154147094669137,0.0253037928200709,0.0025894856254370293,0.0,0.0,0.0,0.0
external_information_noise,fit_pulse_external_information_noise_t4,pulse_factor,sqrt_static_pca_15_external_envelope,fit_external,39,0.006786725546667818,0.013373013469874857,0.017394398701227488,0.17305461379166132,0.025613040784986447,0.001967305224741554,0.0,0.0,0.0,0.0
external_constraint_pressure,fit_pulse_external_constraint_pressure_t4,pulse_factor,sqrt_static_pca_15_external_envelope,fit_external,39,0.007086819572839728,0.014872340197990887,0.02322368536149788,0.17318492700484228,0.025619936612943303,0.0022072653445631327,0.0,0.0,0.0,0.0
external_resource_supply,fit_reversal_resource_supply,reversal_factor,sqrt_static_pca_15_external_envelope,fit_external,39,0.016839849030642697,0.030794529463991707,0.03511938959752706,0.1698241340325162,0.02513412899665128,0.002102717023611176,0.0,0.0,0.0,0.0
external_demand,fit_reversal_demand,reversal_factor,sqrt_static_pca_15_external_envelope,fit_external,39,0.008144392126509347,0.01573744570157657,0.019205710825380695,0.1734744578352343,0.025500789171656046,0.001792452253026491,0.0,0.0,0.0,0.0
external_competition_pressure+external_information_noise,fit_competition_plus_noise,compound_pressure,sqrt_static_pca_15_external_envelope,fit_external,39,0.01888451074314669,0.046751881131387674,0.06292081045039444,0.18146949752133,0.02739775284583242,0.002068254914403822,0.07692307692307693,0.07692307692307693,0.0,0.0
external_shock+external_constraint_pressure,fit_shock_plus_constraint,compound_pressure,sqrt_static_pca_15_external_envelope,fit_external,39,0.018216067346939528,0.049978846372632134,0.07164671682563346,0.17039915939173383,0.02691236204145536,0.0025489176455199976,0.15384615384615385,0.15384615384615385,0.0,0.0
external_resource_supply+external_demand,fit_scarcity_plus_demand,compound_pressure,sqrt_static_pca_15_external_envelope,fit_external,39,0.016829354558485526,0.03788781687061966,0.04295355980539003,0.17427129774512376,0.025942246327311118,0.0021386139615225765,0.0,0.0,0.0,0.0
external_competition_pressure,holdout_unseen_intensity_competition,unseen_factor_intensity,sqrt_static_pca_15_external_envelope,holdout_external,26,0.1465744835098835,0.3421718714705054,0.3775248249660585,0.17601078552192703,0.02631256273234959,0.001908557417742618,0.7692307692307693,0.7692307692307693,0.0,0.0
external_information_noise,holdout_unseen_intensity_noise,unseen_factor_intensity,sqrt_static_pca_15_external_envelope,holdout_external,26,0.14497365371523127,0.3584184427951561,0.36448692991859943,0.17214383224088567,0.02590418000265945,0.0018463687001781678,0.7692307692307693,0.7692307692307693,0.0,0.0
external_shock+external_constraint_pressure,holdout_stronger_shock,stronger_shock,sqrt_static_pca_15_external_envelope,holdout_external,26,0.16025679828700387,0.3605842842402888,0.4402975504733689,0.17024153248614052,0.028124903154470506,0.002941184703955429,0.7692307692307693,0.7692307692307693,0.0,0.0
external_constraint_pressure,holdout_long_sustained_constraint,longer_sustained_factor,sqrt_static_pca_15_external_envelope,holdout_external,42,0.10877679503395052,0.26141897606755715,0.3801416371785959,0.2704684411691708,0.02506236147311413,0.0016283178891632359,0.8571428571428571,0.6190476190476191,0.11904761904761904,0.38095238095238093
external_resource_supply,holdout_delayed_reversal_resource,different_reversal_timing,sqrt_static_pca_15_external_envelope,holdout_external,26,0.15345238752286386,0.34450759892915284,0.3519996756583536,0.16719679437352053,0.024536270662430984,0.0018983039226646375,0.8461538461538461,0.8461538461538461,0.0,0.0
external_shock,holdout_late_pulse_shock,different_pulse_timing,sqrt_static_pca_15_external_envelope,holdout_external,26,0.149523972496278,0.3715352390586527,0.3750465557804217,0.1708200223787871,0.02532477585128459,0.0024545955878285445,0.7692307692307693,0.7692307692307693,0.0,0.0
external_information_noise+external_constraint_pressure,holdout_compound_unseen,unseen_compound_combination,sqrt_static_pca_15_external_envelope,holdout_external,26,0.1608745286339835,0.39433231829786974,0.40794050921312125,0.17319919888887275,0.026227745270313057,0.0018442388781626034,0.7692307692307693,0.7692307692307693,0.0,0.0
external_resource_supply,fit_single_external_resource_supply_-1.00,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.012995798786248285,0.023191969759942553,0.0253503628418774,0.01751181868931602,0.002559449586798594,0.00018061294143065058,0.0,0.0,0.0,0.0
external_resource_supply,fit_single_external_resource_supply_-0.50,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.008723515265063469,0.018605234421954848,0.02377177208037159,0.017441309097042754,0.0024990811120160824,0.00016952381748934692,0.0,0.0,0.0,0.0
external_resource_supply,fit_single_external_resource_supply_+0.50,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.008368128244081872,0.015909723332915602,0.01941950513295703,0.017323746030854823,0.0024359134314277894,0.00015140827763137767,0.0,0.0,0.0,0.0
external_resource_supply,fit_single_external_resource_supply_+1.00,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.03306126822981324,0.05487389692072354,0.06254115349754905,0.017214760750213085,0.002413099377063198,0.0001544014246946411,0.1794871794871795,0.1794871794871795,0.0,0.0
external_demand,fit_single_external_demand_-1.00,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.00833220232553468,0.020227639893506285,0.0248196332649394,0.017263624823362293,0.002446462002945343,0.00015043215986155616,0.0,0.0,0.0,0.0
external_demand,fit_single_external_demand_-0.50,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.007483098964666448,0.017313374082548544,0.023089621862534465,0.017344936459040713,0.00245366390617824,0.00015147889950066848,0.0,0.0,0.0,0.0
external_demand,fit_single_external_demand_+0.50,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.006348225567741181,0.013239954645294514,0.0199973210692442,0.017542332427853722,0.00248182410735492,0.00014902645991636383,0.0,0.0,0.0,0.0
external_demand,fit_single_external_demand_+1.00,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.006999099316529179,0.013047741698445598,0.01941257936855004,0.01758167399837594,0.0024879094538964317,0.00014724043775631504,0.0,0.0,0.0,0.0
external_competition_pressure,fit_single_external_competition_pressure_0.25,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.005568221568429093,0.00924339496379332,0.015260092490072508,0.017609032418240262,0.0024995042460941746,0.00015639472306726196,0.0,0.0,0.0,0.0
external_competition_pressure,fit_single_external_competition_pressure_0.50,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.005259192759038054,0.008335519185659099,0.01232118393219066,0.017712593384401242,0.0025260731145393886,0.00016252260801962023,0.0,0.0,0.0,0.0
external_competition_pressure,fit_single_external_competition_pressure_0.75,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.005704372068080845,0.00935135419314051,0.010052332563376749,0.017803712595461266,0.002554048939386107,0.0001663098094242204,0.0,0.0,0.0,0.0
external_competition_pressure,fit_single_external_competition_pressure_1.00,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.00733591763141602,0.01089781167091261,0.012006319788893455,0.017888613638895406,0.002573413217694069,0.00016588629265628646,0.0,0.0,0.0,0.0
external_information_noise,fit_single_external_information_noise_0.25,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.006396378995872425,0.018843661551137147,0.026379821904722447,0.01740975605444808,0.0024750579392919104,0.00015680426190643873,0.0,0.0,0.0,0.0
external_information_noise,fit_single_external_information_noise_0.50,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.008323838631875288,0.027040155586465338,0.03429676269101218,0.017398980067505627,0.002490824778022455,0.00016176142712602458,0.0,0.0,0.0,0.0
external_information_noise,fit_single_external_information_noise_0.75,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.01227218759218497,0.039168877259648634,0.045170982089801304,0.01740417666230929,0.0025099717646085624,0.0001654975644020199,0.0,0.0,0.0,0.0
external_information_noise,fit_single_external_information_noise_1.00,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.017670833031303245,0.05358018891748115,0.05790446390152434,0.017422620373986283,0.002530860168614521,0.0001685022708299818,0.15384615384615385,0.15384615384615385,0.0,0.0
external_shock,fit_single_external_shock_0.25,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.00674267134744287,0.018784384306501867,0.022101925959128344,0.01690880322798041,0.002406542485632397,0.00017492752381202328,0.0,0.0,0.0,0.0
external_shock,fit_single_external_shock_0.50,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.009371134602610996,0.02441103976737957,0.029928013108117935,0.016441399993413642,0.0023665681200062973,0.00018397693190408014,0.0,0.0,0.0,0.0
external_shock,fit_single_external_shock_0.75,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.016212781440289377,0.0329376110837347,0.04697300608359113,0.016224744971427868,0.002408711113631507,0.00019447241112675114,0.0,0.0,0.0,0.0
external_shock,fit_single_external_shock_1.00,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.026045646261869837,0.06264795089795597,0.0749904805445318,0.016583038519528578,0.002602919334678271,0.00022881468996733956,0.15384615384615385,0.15384615384615385,0.0,0.0
external_constraint_pressure,fit_single_external_constraint_pressure_0.25,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.0047705755693241165,0.010517315611908502,0.017903592394658423,0.017359453283050247,0.0024620565077761694,0.000156161198696174,0.0,0.0,0.0,0.0
external_constraint_pressure,fit_single_external_constraint_pressure_0.50,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.007167120993995501,0.016213429066025426,0.02238950602019693,0.01730844022347225,0.002466534012191094,0.00015958786930622308,0.0,0.0,0.0,0.0
external_constraint_pressure,fit_single_external_constraint_pressure_0.75,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.01293707961188811,0.030464193251135366,0.034168763860309516,0.017285679285377185,0.0024763725224192525,0.00016179471555920162,0.0,0.0,0.0,0.0
external_constraint_pressure,fit_single_external_constraint_pressure_1.00,single_sustained_factor,raw_static_pca_10_external_envelope,fit_external,39,0.020423179230362257,0.04894996101573757,0.05079361799004823,0.01728791929872537,0.002489508717831311,0.00016308825728271887,0.0,0.0,0.0,0.0
external_shock,fit_pulse_external_shock_t4,pulse_factor,raw_static_pca_10_external_envelope,fit_external,39,0.007936479959209467,0.020427139295903424,0.027753936336365605,0.017240562245969634,0.002435189457592756,0.00020551693821318684,0.0,0.0,0.0,0.0
external_information_noise,fit_pulse_external_information_noise_t4,pulse_factor,raw_static_pca_10_external_envelope,fit_external,39,0.0064174182479167265,0.016827898734086306,0.023245833579285682,0.017426210656916213,0.00246847323842131,0.00015796949696123263,0.0,0.0,0.0,0.0
external_constraint_pressure,fit_pulse_external_constraint_pressure_t4,pulse_factor,raw_static_pca_10_external_envelope,fit_external,39,0.005845717440054947,0.015290229993777646,0.019361620550476254,0.017416546815375633,0.0024639213429149295,0.00017228736997368155,0.0,0.0,0.0,0.0
external_resource_supply,fit_reversal_resource_supply,reversal_factor,raw_static_pca_10_external_envelope,fit_external,39,0.025606036659034284,0.05071134202146221,0.06254115349754905,0.017243586615675707,0.002442474434217944,0.0001645301363378188,0.07692307692307693,0.07692307692307693,0.0,0.0
external_demand,fit_reversal_demand,reversal_factor,raw_static_pca_10_external_envelope,fit_external,39,0.006123339095241029,0.013047741698445598,0.01941257936855004,0.017512886106329353,0.0024719183530042036,0.00015252435988784787,0.0,0.0,0.0,0.0
external_competition_pressure+external_information_noise,fit_competition_plus_noise,compound_pressure,raw_static_pca_10_external_envelope,fit_external,39,0.015366450673493327,0.038982881474214685,0.0433753725744617,0.0178410378071271,0.002605187494429396,0.000168261786228477,0.0,0.0,0.0,0.0
external_shock+external_constraint_pressure,fit_shock_plus_constraint,compound_pressure,raw_static_pca_10_external_envelope,fit_external,39,0.01913837871789715,0.04063693656807069,0.05412318394336309,0.01662543533446144,0.0025467420293636927,0.0002002822907755101,0.07692307692307693,0.07692307692307693,0.0,0.0
external_resource_supply+external_demand,fit_scarcity_plus_demand,compound_pressure,raw_static_pca_10_external_envelope,fit_external,39,0.00911107316909579,0.015636370018733494,0.020502373612953876,0.01757818866436162,0.0025335885380780507,0.00016141757815485425,0.0,0.0,0.0,0.0
external_competition_pressure,holdout_unseen_intensity_competition,unseen_factor_intensity,raw_static_pca_10_external_envelope,holdout_external,26,0.006341097110998636,0.009891989427661164,0.0145742831955768,0.017757975715903547,0.002538672140317383,0.0001647139979485507,0.038461538461538464,0.0,0.0,0.038461538461538464
external_information_noise,holdout_unseen_intensity_noise,unseen_factor_intensity,raw_static_pca_10_external_envelope,holdout_external,26,0.011015781153726898,0.034533301920580746,0.04196050716200801,0.017408416147716446,0.0024994979410853935,0.00016336819855985703,0.038461538461538464,0.0,0.0,0.038461538461538464
external_shock+external_constraint_pressure,holdout_stronger_shock,stronger_shock,raw_static_pca_10_external_envelope,holdout_external,26,0.023822133159010175,0.058396654102466354,0.0699773632222503,0.01692660873752142,0.002692818296645256,0.0002293501133397786,0.19230769230769232,0.15384615384615385,0.0,0.038461538461538464
external_constraint_pressure,holdout_long_sustained_constraint,longer_sustained_factor,raw_static_pca_10_external_envelope,holdout_external,42,0.0166575712181114,0.023420987200465444,0.03943348754349794,0.026100471907387617,0.002320840141609799,0.00013928464534256727,0.35714285714285715,0.0,0.19047619047619047,0.35714285714285715
external_resource_supply,holdout_delayed_reversal_resource,different_reversal_timing,raw_static_pca_10_external_envelope,holdout_external,26,0.03364878630833831,0.05517956117715521,0.06566117169761872,0.017225339016395867,0.002419558085081648,0.00015638241335623734,0.2692307692307692,0.23076923076923078,0.0,0.038461538461538464
external_shock,holdout_late_pulse_shock,different_pulse_timing,raw_static_pca_10_external_envelope,holdout_external,26,0.00770839292638147,0.018021174785721475,0.02530526096771568,0.017402093125840814,0.0024594500713284876,0.00020114346071058972,0.038461538461538464,0.0,0.0,0.038461538461538464
external_information_noise+external_constraint_pressure,holdout_compound_unseen,unseen_compound_combination,raw_static_pca_10_external_envelope,holdout_external,26,0.02464281031500776,0.06631740290880486,0.06748413723069363,0.01726301898810814,0.002498379777854014,0.0001652929927957786,0.19230769230769232,0.15384615384615385,0.0,0.038461538461538464
external_resource_supply,fit_single_external_resource_supply_-1.00,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.04826632685943205,0.09209758773255579,0.09915099816028303,0.17395424062130344,0.025842602382007963,0.0011081103616537992,0.0,0.0,0.0,0.0
external_resource_supply,fit_single_external_resource_supply_-0.50,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.036503654689494174,0.07118261553693879,0.1100891417664931,0.1725421282076212,0.025381281382149887,0.0011316493828317296,0.0,0.0,0.0,0.0
external_resource_supply,fit_single_external_resource_supply_+0.50,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.050445613089993215,0.11318049459606559,0.1697591898261642,0.16915391339462849,0.024471193261901742,0.0012458801031075847,0.0,0.0,0.0,0.0
external_resource_supply,fit_single_external_resource_supply_+1.00,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.11053231098035671,0.24618435068857042,0.2893941819070343,0.1665731007437903,0.023954555929846386,0.0013048527921936338,0.02564102564102564,0.02564102564102564,0.0,0.0
external_demand,fit_single_external_demand_-1.00,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.042707025338714434,0.08672676962055606,0.13470996236506522,0.17052636581330133,0.024948216962713047,0.001175635965323593,0.0,0.0,0.0,0.0
external_demand,fit_single_external_demand_-0.50,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.040673805264158376,0.08440856799472642,0.1309551793406104,0.170984910661686,0.024956209329251498,0.001183122740376116,0.0,0.0,0.0,0.0
external_demand,fit_single_external_demand_+0.50,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.035933218645466204,0.08136740587150593,0.12807204194065744,0.17185285164312553,0.02497649328634154,0.0011982391127238756,0.0,0.0,0.0,0.0
external_demand,fit_single_external_demand_+1.00,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.041612463495375125,0.08535909334749758,0.13051882431043701,0.17213442614109886,0.024961072211747072,0.001197353147581806,0.0,0.0,0.0,0.0
external_competition_pressure,fit_single_external_competition_pressure_0.25,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.035222549038068034,0.08821897254626473,0.1306498374246354,0.1745441279146011,0.0255496539156881,0.0011809054274180204,0.0,0.0,0.0,0.0
external_competition_pressure,fit_single_external_competition_pressure_0.50,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.05823261593291298,0.12040111369054109,0.17670172851814114,0.1757251035865647,0.025705456779427982,0.001194525953065248,0.0,0.0,0.0,0.0
external_competition_pressure,fit_single_external_competition_pressure_0.75,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.09872374777447208,0.18971911387587354,0.2521649149284867,0.17624958149046674,0.02576598778123696,0.0012112143689042164,0.0,0.0,0.0,0.0
external_competition_pressure,fit_single_external_competition_pressure_1.00,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.14674593063738867,0.2782475619305945,0.34024022578106033,0.1764485211703665,0.025753550359066544,0.0012589859305433342,0.07692307692307693,0.07692307692307693,0.0,0.0
external_information_noise,fit_single_external_information_noise_0.25,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.04172785968600453,0.09101313332181692,0.139623104518846,0.1718716783509931,0.025171054220081635,0.0011637851288223238,0.0,0.0,0.0,0.0
external_information_noise,fit_single_external_information_noise_0.50,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.06384880970568492,0.137353817733424,0.19161056051861333,0.1721689386713105,0.025343137907689633,0.0011426651544359616,0.0,0.0,0.0,0.0
external_information_noise,fit_single_external_information_noise_0.75,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.09710663331636908,0.21117938018033228,0.26803981793030707,0.17247183567965374,0.02550471172304087,0.0011332431856721358,0.0,0.0,0.0,0.0
external_information_noise,fit_single_external_information_noise_1.00,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.13471539694191856,0.2913043281666663,0.3507428664231128,0.17281420852454038,0.025657977762896363,0.0011331470078560222,0.1282051282051282,0.1282051282051282,0.0,0.0
external_shock,fit_single_external_shock_0.25,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.033143224461426715,0.06686371885369498,0.10435984679432903,0.16716094242104612,0.024431798418279548,0.0011418653462526192,0.0,0.0,0.0,0.0
external_shock,fit_single_external_shock_0.50,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.04845033724374222,0.09405817316027702,0.09800811293249728,0.16430089224840322,0.02408036683003198,0.0011671477532075474,0.0,0.0,0.0,0.0
external_shock,fit_single_external_shock_0.75,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.09635936477208461,0.16842261534627465,0.17822472167547843,0.16309877759695565,0.024519808963614793,0.0016581953318407698,0.0,0.0,0.0,0.0
external_shock,fit_single_external_shock_1.00,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.15086808703555946,0.312932471412576,0.35976495353022914,0.1657255499617713,0.026488561365376074,0.0023289557194077644,0.15384615384615385,0.15384615384615385,0.0,0.0
external_constraint_pressure,fit_single_external_constraint_pressure_0.25,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.0465429143075818,0.09960572560933326,0.15085697505487952,0.17156063365609414,0.025105047920901263,0.0011668547021375934,0.0,0.0,0.0,0.0
external_constraint_pressure,fit_single_external_constraint_pressure_0.50,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.0712861621406554,0.15787219820356949,0.20994134868481978,0.1718235189860323,0.02525265381761969,0.0011495575730120636,0.0,0.0,0.0,0.0
external_constraint_pressure,fit_single_external_constraint_pressure_0.75,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.10381639150083924,0.22958723983728757,0.2855765863419886,0.1723365974852238,0.02541999792330313,0.00114248984232126,0.0,0.0,0.0,0.0
external_constraint_pressure,fit_single_external_constraint_pressure_1.00,single_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.13850486552819416,0.30172899878954895,0.36150138265729703,0.1729796838589439,0.02558617937501608,0.0011432083108015676,0.15384615384615385,0.15384615384615385,0.0,0.0
external_shock,fit_pulse_external_shock_t4,pulse_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.03610290678828089,0.07420563596159786,0.13620882219878763,0.17033485671032522,0.024735130418860475,0.0015570997102089164,0.0,0.0,0.0,0.0
external_information_noise,fit_pulse_external_information_noise_t4,pulse_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.03663853381296684,0.08097200394419031,0.1260197949491574,0.17175493280259402,0.025070391707822548,0.0012063610049967638,0.0,0.0,0.0,0.0
external_constraint_pressure,fit_pulse_external_constraint_pressure_t4,pulse_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.03839227950855934,0.08346221516219009,0.13447586737772785,0.17185177066381022,0.025049347494792967,0.0013258417638900028,0.0,0.0,0.0,0.0
external_resource_supply,fit_reversal_resource_supply,reversal_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.09047512392019033,0.23942802642368136,0.2893941819070343,0.1677505040272916,0.02449989187542331,0.001169656943425747,0.02564102564102564,0.02564102564102564,0.0,0.0
external_demand,fit_reversal_demand,reversal_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.034541010923930505,0.08535909334749758,0.13051882431043701,0.17215711791129698,0.025036515525488454,0.0012021009664900514,0.0,0.0,0.0,0.0
external_competition_pressure+external_information_noise,fit_competition_plus_noise,compound_pressure,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.11620765325562164,0.21812647140444105,0.2922022873035088,0.17858752203905454,0.026447141666142173,0.001192420139196261,0.05128205128205128,0.05128205128205128,0.0,0.0
external_shock+external_constraint_pressure,fit_shock_plus_constraint,compound_pressure,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.15355583786639793,0.3092599001847399,0.3480395359372503,0.16719931093221788,0.02591462820459371,0.0018891203294509097,0.20512820512820512,0.20512820512820512,0.0,0.0
external_resource_supply+external_demand,fit_scarcity_plus_demand,compound_pressure,sqrt_sparse_temporal_lag_pca_10_external_envelope,fit_external,39,0.043859396029960765,0.076125482343131,0.096413719564512,0.17299610914551822,0.02539380063043863,0.001152595850965973,0.0,0.0,0.0,0.0
external_competition_pressure,holdout_unseen_intensity_competition,unseen_factor_intensity,sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,26,0.20507237352824087,0.4762880499043446,0.4974477207431053,0.1741420625679343,0.025525146101682723,0.0011199402110283634,0.3076923076923077,0.3076923076923077,0.0,0.0
external_information_noise,holdout_unseen_intensity_noise,unseen_factor_intensity,sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,26,0.2094304667439073,0.461932128871268,0.5303333029639815,0.17045843414896217,0.025197728225389276,0.00105866438567371,0.2692307692307692,0.2692307692307692,0.0,0.0
external_shock+external_constraint_pressure,holdout_stronger_shock,stronger_shock,sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,26,0.2903706940706904,0.5870169855598337,0.6437942433530458,0.1670015482625272,0.027224741089726483,0.0023450018921931295,0.38461538461538464,0.38461538461538464,0.0,0.0
external_constraint_pressure,holdout_long_sustained_constraint,longer_sustained_factor,sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,42,0.1861842973867935,0.38139267292897655,0.5614995880199162,0.26701902251159315,0.023999088598262948,0.0009802437715117364,0.5714285714285714,0.19047619047619047,0.0,0.38095238095238093
external_resource_supply,holdout_delayed_reversal_resource,different_reversal_timing,sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,26,0.23664181069260629,0.4638145125290071,0.5732162497023803,0.1649043168619167,0.02388716952203753,0.001164311738480348,0.2692307692307692,0.2692307692307692,0.0,0.0
external_shock,holdout_late_pulse_shock,different_pulse_timing,sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,26,0.17651689358776365,0.4373589961006646,0.4763355671232821,0.16977498864539328,0.024806821628189576,0.0015013531372497105,0.15384615384615385,0.15384615384615385,0.0,0.0
external_information_noise+external_constraint_pressure,holdout_compound_unseen,unseen_compound_combination,sqrt_sparse_temporal_lag_pca_10_external_envelope,holdout_external,26,0.21617271972643098,0.47851908101066887,0.551301645727777,0.17163665949151807,0.0255610116600528,0.0010395920762347102,0.3076923076923077,0.3076923076923077,0.0,0.0
