seed,scenario,t,candidate_axis_id,candidate_rank,entity_id,ot_id,axis_type,generated_from,source_signal_strength,confidence,ambiguity,noise_risk,topology_break_risk_prior,pre_sandbox_score,candidate_status,sandbox_required,verified_by_sandbox,passed_to_action_projection,unverified_candidate_can_pass,uses_gk_summary,uses_ot_exploration_view,uses_residual_noise_log,uses_shadow_parameter_state,exploration_generates_pressure,exploration_updates_parameter_box,exploration_writes_world,exploration_writes_gk,exploration_writes_ot,expected_effect,evidence_basis,exploration_contract,loop_step,run_seed,run_scenario,exploration_candidate_id,action_channel,target_need,graph_object_id,v8_requested,v8_confidence,v8_conflict,v8_unresolved,v8_support_contract,zero_source_audit_row,local_audit_role,local_audit_stage,local_audit_contract,v8_support_status,source_rows_audited,source_fingerprint,v8_is_gk_generator,v8_is_upper_formal_input,v8_generates_pressure,v8_updates_parameter_box,v8_calls_actionmodule,v8_writes_world,v8_writes_gk,v8_writes_ot,v8_writes_canonical_parameter,local_audit_writeback_performed,local_audit_passed,exploration_candidate_local_audit,exploration_projection_created_by_local_audit,exploration_action_created_by_local_audit,sidecar_compression_by_local_audit
1805,relation_lock,3,EXP_t3_E017_06_4e5a02,6,E017,OT_GO_E017,residual_gap_axis,residual_noise_ledger,0.507337,0.663419,0.443474,0.470743,0.638422,0.574856,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E017; signal=0.507; noise=0.471; topology=0.638,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,3,1805,relation_lock,EXP_t3_E017_06_4e5a02,exploration_probe,0.574856,GO_E017,True,0.34669684152537106,0.41398029373148715,0.6075412476665482,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,3b74c3163d33dd5d,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,4,EXP_t4_E004_01_8eca04,1,E004,OT_GO_E004,residual_gap_axis,residual_noise_ledger,0.5753,0.673731,0.516087,0.538122,0.60588,0.638763,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E004; signal=0.575; noise=0.538; topology=0.606,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,4,1805,relation_lock,EXP_t4_E004_01_8eca04,exploration_probe,0.638763,GO_E004,True,0.33804374888058963,0.37065530964790877,0.7125859444095891,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,6519ba1f841b5eda,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,4,EXP_t4_E007_02_153b44,2,E007,OT_GO_E007,residual_gap_axis,residual_noise_ledger,0.548854,0.678758,0.49591,0.466703,0.638783,0.616385,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E007; signal=0.549; noise=0.467; topology=0.639,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,4,1805,relation_lock,EXP_t4_E007_02_153b44,exploration_probe,0.616385,GO_E007,True,0.30540500844690616,0.39359517577889114,0.6059744481340368,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,6519ba1f841b5eda,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,4,EXP_t4_E021_03_c8fbb0,3,E021,OT_GO_E021,residual_gap_axis,residual_noise_ledger,0.54881,0.661662,0.512432,0.552106,0.713265,0.605785,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E021; signal=0.549; noise=0.552; topology=0.713,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,4,1805,relation_lock,EXP_t4_E021_03_c8fbb0,exploration_probe,0.605785,GO_E021,True,0.22811474404124665,0.6006898089289586,0.6172477294270049,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,6519ba1f841b5eda,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,4,EXP_t4_E009_04_62657b,4,E009,OT_GO_E009,residual_gap_axis,residual_noise_ledger,0.532331,0.673281,0.489539,0.465176,0.600175,0.601914,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E009; signal=0.532; noise=0.465; topology=0.600,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,4,1805,relation_lock,EXP_t4_E009_04_62657b,exploration_probe,0.601914,GO_E009,True,0.29297931522633847,0.40185711160126836,0.5695683960997419,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,6519ba1f841b5eda,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,4,EXP_t4_E011_05_b66989,5,E011,OT_GO_E011,residual_gap_axis,residual_noise_ledger,0.523489,0.673452,0.475153,0.448848,0.565105,0.596132,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E011; signal=0.523; noise=0.449; topology=0.565,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,4,1805,relation_lock,EXP_t4_E011_05_b66989,exploration_probe,0.596132,GO_E011,True,0.3404488831009074,0.333072750187759,0.5772458294754482,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,6519ba1f841b5eda,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,4,EXP_t4_E017_06_4d4bcf,6,E017,OT_GO_E017,residual_gap_axis,residual_noise_ledger,0.530207,0.667654,0.470716,0.489591,0.643448,0.595674,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E017; signal=0.530; noise=0.490; topology=0.643,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,4,1805,relation_lock,EXP_t4_E017_06_4d4bcf,exploration_probe,0.595674,GO_E017,True,0.3275895820494473,0.4205089260663028,0.631714282204716,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,6519ba1f841b5eda,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,5,EXP_t5_E004_01_696f87,1,E004,OT_GO_E004,residual_gap_axis,residual_noise_ledger,0.587362,0.67421,0.53814,0.556833,0.623769,0.647965,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E004; signal=0.587; noise=0.557; topology=0.624,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,5,1805,relation_lock,EXP_t5_E004_01_696f87,exploration_probe,0.647965,GO_E004,True,0.3103089562892824,0.41795516959887474,0.7040527971557604,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,479fba7ae03a7b49,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,5,EXP_t5_E017_02_c34d2c,2,E017,OT_GO_E017,residual_gap_axis,residual_noise_ledger,0.588763,0.675581,0.537816,0.552433,0.68026,0.646894,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E017; signal=0.589; noise=0.552; topology=0.680,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,5,1805,relation_lock,EXP_t5_E017_02_c34d2c,exploration_probe,0.646894,GO_E017,True,0.2793595019017587,0.4791487580727489,0.6856781189085618,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,479fba7ae03a7b49,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,5,EXP_t5_E007_03_160651,3,E007,OT_GO_E007,residual_gap_axis,residual_noise_ledger,0.552007,0.677273,0.507605,0.479649,0.624082,0.618769,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E007; signal=0.552; noise=0.480; topology=0.624,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,5,1805,relation_lock,EXP_t5_E007_03_160651,exploration_probe,0.618769,GO_E007,True,0.2919499912047868,0.4024302983992461,0.6087082247978187,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,479fba7ae03a7b49,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,5,EXP_t5_E011_04_ba0369,4,E011,OT_GO_E011,residual_gap_axis,residual_noise_ledger,0.539784,0.67982,0.483971,0.445524,0.581338,0.611414,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E011; signal=0.540; noise=0.446; topology=0.581,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,5,1805,relation_lock,EXP_t5_E011_04_ba0369,exploration_probe,0.611414,GO_E011,True,0.35517539722623337,0.3201364845502319,0.575487895845999,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,479fba7ae03a7b49,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,5,EXP_t5_E021_05_2eb868,5,E021,OT_GO_E021,residual_gap_axis,residual_noise_ledger,0.540241,0.659705,0.511102,0.546897,0.692557,0.5982,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E021; signal=0.540; noise=0.547; topology=0.693,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,5,1805,relation_lock,EXP_t5_E021_05_2eb868,exploration_probe,0.5982,GO_E021,True,0.215069863736286,0.5922412877301059,0.6148069757676417,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,479fba7ae03a7b49,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,5,EXP_t5_E009_06_150035,6,E009,OT_GO_E009,residual_gap_axis,residual_noise_ledger,0.523756,0.671238,0.478734,0.460385,0.597771,0.593375,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E009; signal=0.524; noise=0.460; topology=0.598,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,5,1805,relation_lock,EXP_t5_E009_06_150035,exploration_probe,0.593375,GO_E009,True,0.29901436144694954,0.39785551645139766,0.5692960989959441,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,479fba7ae03a7b49,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,6,EXP_t6_E017_01_c52f1d,1,E017,OT_GO_E017,residual_gap_axis,residual_noise_ledger,0.609406,0.678854,0.562599,0.57219,0.688885,0.665173,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E017; signal=0.609; noise=0.572; topology=0.689,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,6,1805,relation_lock,EXP_t6_E017_01_c52f1d,exploration_probe,0.665173,GO_E017,True,0.2660267183822076,0.49655984006413983,0.6953622422579167,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,bd97255f3e1612ab,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,6,EXP_t6_E004_02_5ce9f5,2,E004,OT_GO_E004,residual_gap_axis,residual_noise_ledger,0.586108,0.67346,0.527391,0.558391,0.656171,0.644615,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E004; signal=0.586; noise=0.558; topology=0.656,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,6,1805,relation_lock,EXP_t6_E004_02_5ce9f5,exploration_probe,0.644615,GO_E004,True,0.3193112244507354,0.43934259149419336,0.7079561578114232,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,bd97255f3e1612ab,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,6,EXP_t6_E021_03_498b41,3,E021,OT_GO_E021,residual_gap_axis,residual_noise_ledger,0.563097,0.664242,0.527131,0.564209,0.731846,0.617354,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E021; signal=0.563; noise=0.564; topology=0.732,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,6,1805,relation_lock,EXP_t6_E021_03_498b41,exploration_probe,0.617354,GO_E021,True,0.2148565546722783,0.6133369330757413,0.6401245320386019,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,bd97255f3e1612ab,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,6,EXP_t6_E011_04_3b7e43,4,E011,OT_GO_E011,residual_gap_axis,residual_noise_ledger,0.54343,0.682065,0.487106,0.440676,0.58856,0.614734,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E011; signal=0.543; noise=0.441; topology=0.589,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,6,1805,relation_lock,EXP_t6_E011_04_3b7e43,exploration_probe,0.614734,GO_E011,True,0.3427634514022183,0.33282504823471837,0.554950894789382,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,bd97255f3e1612ab,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,6,EXP_t6_E009_05_d380aa,5,E009,OT_GO_E009,residual_gap_axis,residual_noise_ledger,0.541062,0.675186,0.500573,0.470927,0.576895,0.610529,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E009; signal=0.541; noise=0.471; topology=0.577,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,6,1805,relation_lock,EXP_t6_E009_05_d380aa,exploration_probe,0.610529,GO_E009,True,0.2869616801997112,0.3728882325986716,0.5956872951453871,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,bd97255f3e1612ab,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,6,EXP_t6_E007_06_32ac78,6,E007,OT_GO_E007,residual_gap_axis,residual_noise_ledger,0.539185,0.6725,0.488707,0.481075,0.640813,0.604644,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E007; signal=0.539; noise=0.481; topology=0.641,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,6,1805,relation_lock,EXP_t6_E007_06_32ac78,exploration_probe,0.604644,GO_E007,True,0.30375461726357117,0.431234114334252,0.5927039890982541,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,bd97255f3e1612ab,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,7,EXP_t7_E017_01_f72443,1,E017,OT_GO_E017,residual_gap_axis,residual_noise_ledger,0.634413,0.679903,0.591207,0.610707,0.698672,0.68632,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E017; signal=0.634; noise=0.611; topology=0.699,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,7,1805,relation_lock,EXP_t7_E017_01_f72443,exploration_probe,0.68632,GO_E017,True,0.2507717091139025,0.5216903643236134,0.7357673371466014,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,f7f8aa31d60a8bf5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,7,EXP_t7_E021_02_19a8b5,2,E021,OT_GO_E021,residual_gap_axis,residual_noise_ledger,0.5978,0.668682,0.564855,0.60274,0.749765,0.64779,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E021; signal=0.598; noise=0.603; topology=0.750,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,7,1805,relation_lock,EXP_t7_E021_02_19a8b5,exploration_probe,0.64779,GO_E021,True,0.19322333306857972,0.636430169133232,0.6864932780044292,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,f7f8aa31d60a8bf5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,7,EXP_t7_E001_03_a59b1a,3,E001,OT_GO_E001,residual_gap_axis,residual_noise_ledger,0.557331,0.676322,0.501714,0.493719,0.628723,0.622094,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E001; signal=0.557; noise=0.494; topology=0.629,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,7,1805,relation_lock,EXP_t7_E001_03_a59b1a,exploration_probe,0.622094,GO_E001,True,0.3341824973375618,0.39490976937664174,0.6185089020062293,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,f7f8aa31d60a8bf5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,7,EXP_t7_E009_04_db3149,4,E009,OT_GO_E009,residual_gap_axis,residual_noise_ledger,0.546655,0.677184,0.503701,0.470726,0.564698,0.616459,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E009; signal=0.547; noise=0.471; topology=0.565,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,7,1805,relation_lock,EXP_t7_E009_04_db3149,exploration_probe,0.616459,GO_E009,True,0.2883828992586516,0.35028249115072546,0.6094686383888873,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,f7f8aa31d60a8bf5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,7,EXP_t7_E018_05_58c6bc,5,E018,OT_GO_E018,residual_gap_axis,residual_noise_ledger,0.560261,0.661065,0.507241,0.575133,0.683014,0.615797,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E018; signal=0.560; noise=0.575; topology=0.683,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,7,1805,relation_lock,EXP_t7_E018_05_58c6bc,exploration_probe,0.615797,GO_E018,True,0.2986030311970263,0.5260366759559341,0.6896133358150497,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,f7f8aa31d60a8bf5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1805,relation_lock,7,EXP_t7_E011_06_c36e63,6,E011,OT_GO_E011,residual_gap_axis,residual_noise_ledger,0.544175,0.679473,0.485433,0.454942,0.620655,0.612444,ready_for_sandbox,True,False,False,False,True,True,True,True,False,False,False,False,False,candidate-only: test whether a local exploration axis could reduce residual/unresolved tension without breaking topology,O_t exploration view + retained noise ledger; entity=E011; signal=0.544; noise=0.455; topology=0.621,Task7_exploration_candidate_generation__candidate_only_no_pressure_no_action_no_parameter_update__RC1,7,1805,relation_lock,EXP_t7_E011_06_c36e63,exploration_probe,0.612444,GO_E011,True,0.331396728989674,0.3823187087140041,0.5545945441695651,local_support_only__not_upper_formal_input__noncompressed_RC1,False,exploration_v8_audit,v8_local_support_audit,Task8_v8_local_audit_only__not_GK_generator__not_upper_formal_input__no_writeback__RC1,pass,6,f7f8aa31d60a8bf5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
